TimeStamp,at,de,ie,pt,es,uk
2016-01-14 05:00:00+00:00,2219.5,1364.0,143.0,2189.0,1059.0,416.0
2016-01-14 06:00:00+00:00,2511.0,1346.75,142.0,2254.0,1078.0,429.0
2016-01-14 07:00:00+00:00,2555.0,1315.0,150.5,2281.0,1099.0,648.5
2016-01-14 08:00:00+00:00,2522.5,1295.75,159.5,2267.0,1110.0,587.5
2016-01-14 09:00:00+00:00,2406.75,1311.0,163.5,2276.0,1165.0,584.0
2016-01-14 10:00:00+00:00,2409.0,1320.25,163.0,2331.0,1196.0,581.0
2016-01-14 11:00:00+00:00,2371.0,1324.0,158.5,2342.0,1198.0,542.5
2016-01-14 12:00:00+00:00,2339.75,1322.25,159.5,2338.0,1216.0,482.5
2016-01-14 13:00:00+00:00,2368.5,1315.5,170.0,2328.0,1210.0,507.5
2016-01-14 14:00:00+00:00,2467.5,1315.0,185.0,2235.0,1212.0,495.0
2016-01-14 15:00:00+00:00,2567.75,1338.5,183.5,2249.0,1218.0,500.0
2016-01-14 16:00:00+00:00,2658.0,1307.75,183.5,2265.0,1219.0,645.5
2016-01-14 17:00:00+00:00,2784.75,1308.0,186.5,2317.0,1242.0,795.0
2016-01-14 18:00:00+00:00,2700.0,1320.75,171.5,2315.0,1243.0,754.5
2016-01-14 19:00:00+00:00,2438.0,1323.75,171.0,2358.0,1240.0,596.0
2016-01-14 20:00:00+00:00,2299.0,1321.0,171.5,2363.0,1236.0,564.5
2016-01-14 21:00:00+00:00,2191.25,1320.75,172.0,2365.0,1193.0,499.5
2016-01-14 22:00:00+00:00,2059.75,1307.75,167.0,2349.0,1152.0,485.0
2016-01-14 23:00:00+00:00,2019.0,1322.25,165.0,2363.0,1129.0,408.0
2016-01-15 00:00:00+00:00,2044.25,1321.0,158.5,2275.0,1121.0,405.5
2016-01-15 01:00:00+00:00,2103.0,1323.25,150.0,2150.0,1120.0,395.5
2016-01-15 02:00:00+00:00,2005.0,1303.0,144.5,2252.0,1123.0,395.0
2016-01-15 03:00:00+00:00,1917.75,1299.75,141.5,2309.0,1121.0,376.5
2016-01-15 04:00:00+00:00,1850.75,1302.5,144.5,2337.0,1121.0,375.5
2016-01-15 05:00:00+00:00,2031.25,1309.5,144.5,2228.0,1161.0,372.5
2016-01-15 06:00:00+00:00,2418.0,1289.0,141.5,2245.0,1198.0,373.0
2016-01-15 07:00:00+00:00,2401.5,1301.25,145.0,2310.0,1206.0,482.5
2016-01-15 08:00:00+00:00,2309.75,1309.75,157.0,2340.0,1225.0,618.5
2016-01-15 09:00:00+00:00,2367.5,1322.0,169.5,2402.0,1243.0,532.0
2016-01-15 10:00:00+00:00,2354.5,1334.25,168.0,2390.0,1239.0,534.0
2016-01-15 11:00:00+00:00,2253.25,1350.5,174.5,2417.0,1234.0,550.0
2016-01-15 12:00:00+00:00,2253.25,1343.25,184.0,2403.0,1236.0,551.0
2016-01-15 13:00:00+00:00,2303.5,1352.75,184.0,2384.0,1244.0,528.5
2016-01-15 14:00:00+00:00,2329.75,1361.25,177.0,2382.0,1235.0,529.0
2016-01-15 15:00:00+00:00,2527.0,1368.75,171.5,2380.0,1225.0,544.5
2016-01-15 16:00:00+00:00,2640.0,1368.25,174.0,2378.0,1206.0,630.0
2016-01-15 17:00:00+00:00,2604.75,1354.0,186.0,2397.0,1202.0,766.5
2016-01-15 18:00:00+00:00,2465.75,1337.25,188.0,2379.0,1199.0,709.5
2016-01-15 19:00:00+00:00,2277.5,1344.25,188.0,2380.0,1199.0,667.0
2016-01-15 20:00:00+00:00,2199.75,1347.5,182.5,2365.0,1185.0,552.5
2016-01-15 21:00:00+00:00,2162.0,1354.5,175.0,2344.0,1177.0,518.5
2016-01-15 22:00:00+00:00,2137.5,1336.75,174.0,2318.0,1158.0,512.0
2016-01-15 23:00:00+00:00,1929.75,1332.0,173.0,2371.0,1144.0,426.0
2016-01-16 00:00:00+00:00,2062.75,1331.5,167.0,2397.0,1118.0,413.0
2016-01-16 01:00:00+00:00,2000.0,1346.25,160.5,2377.0,1109.0,477.5
2016-01-16 02:00:00+00:00,1865.0,1347.75,146.0,2332.0,1110.0,374.5
2016-01-16 03:00:00+00:00,1835.25,1358.25,145.0,2392.0,1108.0,375.0
2016-01-16 04:00:00+00:00,1834.25,1366.75,144.0,2388.0,1106.0,372.0
2016-01-16 05:00:00+00:00,1857.75,1367.25,146.5,2378.0,1104.0,371.0
2016-01-16 06:00:00+00:00,2022.75,1367.5,146.0,2349.0,1113.0,424.0
2016-01-16 07:00:00+00:00,2170.75,1358.0,146.5,2373.0,1126.0,447.5
2016-01-16 08:00:00+00:00,2205.25,1347.0,157.0,2333.0,1151.0,487.5
2016-01-16 09:00:00+00:00,2253.5,1338.5,165.0,2410.0,1167.0,794.5
2016-01-16 10:00:00+00:00,2162.75,1327.25,178.5,2330.0,1144.0,582.0
2016-01-16 11:00:00+00:00,2078.5,1313.0,185.0,2323.0,1138.0,690.0
2016-01-16 12:00:00+00:00,1987.0,1311.25,185.0,2340.0,1128.0,680.5
2016-01-16 13:00:00+00:00,2001.25,1303.5,185.5,2334.0,1130.0,416.0
2016-01-16 14:00:00+00:00,2121.75,1302.25,186.0,2370.0,1136.0,401.5
2016-01-16 15:00:00+00:00,2265.75,1319.0,185.5,2367.0,1140.0,420.5
2016-01-16 16:00:00+00:00,2201.25,1282.0,176.5,2343.0,1189.0,564.0
2016-01-16 17:00:00+00:00,2237.0,1264.5,166.5,2373.0,1218.0,788.0
2016-01-16 18:00:00+00:00,2195.25,1275.0,167.0,2486.0,1223.0,669.0
2016-01-16 19:00:00+00:00,1993.25,1280.75,167.0,2432.0,1229.0,479.5
2016-01-16 20:00:00+00:00,1889.5,1275.5,176.0,2373.0,1216.0,435.0
2016-01-16 21:00:00+00:00,1784.75,1270.25,177.0,2252.0,1193.0,413.5
2016-01-16 22:00:00+00:00,1752.25,1262.25,175.5,2372.0,1147.0,412.5
2016-01-16 23:00:00+00:00,1656.75,1259.25,175.5,2258.0,1108.0,366.5
2016-01-17 00:00:00+00:00,1648.25,1254.25,167.5,2335.0,1077.0,355.0
2016-01-17 01:00:00+00:00,1671.5,1249.5,157.5,2315.0,1072.0,355.0
2016-01-17 02:00:00+00:00,1680.25,1246.0,159.0,2182.0,1068.0,352.0
2016-01-17 03:00:00+00:00,1654.25,1247.0,160.5,2196.0,1071.0,344.0
2016-01-17 04:00:00+00:00,1642.0,1236.0,141.5,2294.0,1070.0,333.0
2016-01-17 05:00:00+00:00,1645.0,1226.75,140.5,2327.0,1071.0,349.0
2016-01-17 06:00:00+00:00,1844.75,1225.75,141.0,2295.0,1070.0,448.0
2016-01-17 07:00:00+00:00,1909.25,1236.25,149.5,2286.0,1072.0,379.5
2016-01-17 08:00:00+00:00,1872.0,1255.5,157.0,2310.0,1083.0,425.0
2016-01-17 09:00:00+00:00,2017.5,1249.75,160.5,2266.0,1097.0,481.0
2016-01-17 10:00:00+00:00,2100.25,1245.5,176.5,2212.0,1100.0,652.0
2016-01-17 11:00:00+00:00,2075.25,1224.5,182.0,2280.0,1102.0,813.0
2016-01-17 12:00:00+00:00,1927.5,1225.75,182.0,2278.0,1088.0,812.5
2016-01-17 13:00:00+00:00,1907.0,1217.25,180.0,2284.0,1087.0,727.0
2016-01-17 14:00:00+00:00,1898.5,1209.5,180.5,2366.0,1089.0,445.5
2016-01-17 15:00:00+00:00,1930.0,1208.0,178.5,2370.0,1091.0,470.0
2016-01-17 16:00:00+00:00,2085.75,1201.25,176.5,2373.0,1121.0,588.0
2016-01-17 17:00:00+00:00,2094.25,1199.0,177.0,2386.0,1152.0,700.0
2016-01-17 18:00:00+00:00,2027.0,1197.5,176.5,2383.0,1191.0,658.0
2016-01-17 19:00:00+00:00,1916.0,1194.75,175.5,2382.0,1197.0,520.5
2016-01-17 20:00:00+00:00,1743.5,1197.5,156.0,2413.0,1186.0,469.5
2016-01-17 21:00:00+00:00,1675.0,1202.25,148.5,2430.0,1158.0,390.0
2016-01-17 22:00:00+00:00,1622.5,1191.0,138.5,2320.0,1114.0,378.5
2016-01-17 23:00:00+00:00,1577.25,1201.0,141.5,2267.0,1074.0,334.0
2016-01-18 00:00:00+00:00,1558.75,1197.25,141.0,2154.0,1053.0,321.5
2016-01-18 01:00:00+00:00,1580.75,1199.0,142.5,2134.0,1049.0,306.0
2016-01-18 02:00:00+00:00,1559.25,1200.25,140.5,2112.0,1050.0,302.5
2016-01-18 03:00:00+00:00,1565.0,1211.5,141.5,2104.0,1044.0,299.5
2016-01-18 04:00:00+00:00,1566.75,1239.5,142.5,2148.0,1041.0,296.5
2016-01-18 05:00:00+00:00,1708.0,1242.0,167.5,2140.0,1044.0,293.5
2016-01-18 06:00:00+00:00,1853.5,1222.25,175.5,2146.0,1065.0,291.0
2016-01-18 07:00:00+00:00,1875.75,1204.0,176.5,2302.0,1106.0,369.5
2016-01-18 08:00:00+00:00,1920.75,1189.25,174.0,2263.0,1141.0,408.0
2016-01-18 09:00:00+00:00,1874.0,1106.25,164.5,2313.0,1155.0,446.5
2016-01-18 10:00:00+00:00,1859.5,1058.75,152.5,2148.0,1130.0,443.5
2016-01-18 11:00:00+00:00,1822.25,1089.75,155.0,2211.0,1124.0,462.5
2016-01-18 12:00:00+00:00,1759.5,1084.25,156.5,2155.0,1145.0,462.5
2016-01-18 13:00:00+00:00,1768.0,1098.5,156.5,1977.0,1139.0,440.5
2016-01-18 14:00:00+00:00,1758.5,1119.0,159.0,2084.0,1145.0,464.5
2016-01-18 15:00:00+00:00,1863.0,1133.75,160.0,2066.0,1170.0,494.5
2016-01-18 16:00:00+00:00,2081.5,1168.25,162.0,2145.0,1187.0,658.0
2016-01-18 17:00:00+00:00,2104.25,1157.25,170.0,2132.0,1215.0,872.0
2016-01-18 18:00:00+00:00,2064.25,1156.25,198.5,2392.0,1228.0,642.5
2016-01-18 19:00:00+00:00,1961.75,1168.0,180.5,2448.0,1220.0,541.5
2016-01-18 20:00:00+00:00,1733.25,1168.0,169.0,2426.0,1222.0,457.5
2016-01-18 21:00:00+00:00,1680.0,1181.0,163.5,2315.0,1212.0,374.5
2016-01-18 22:00:00+00:00,1588.5,1162.75,164.5,2295.0,1135.0,367.0
2016-01-18 23:00:00+00:00,1518.75,1250.75,180.0,2247.0,1101.0,343.0
2016-01-19 00:00:00+00:00,1496.0,1271.25,181.0,2246.0,1082.0,338.0
2016-01-19 01:00:00+00:00,1483.0,1273.75,181.5,2295.0,1080.0,311.0
2016-01-19 02:00:00+00:00,1472.0,1201.0,182.5,2178.0,1077.0,306.5
2016-01-19 03:00:00+00:00,1466.25,1165.5,182.0,2226.0,1074.0,302.5
2016-01-19 04:00:00+00:00,1440.5,1146.25,181.5,2287.0,1076.0,308.5
2016-01-19 05:00:00+00:00,1485.5,1147.25,184.0,1960.0,1093.0,308.0
2016-01-19 06:00:00+00:00,1665.75,1148.25,183.0,2126.0,1113.0,320.0
2016-01-19 07:00:00+00:00,1915.5,1122.5,179.5,2174.0,1149.0,399.5
2016-01-19 08:00:00+00:00,1880.75,1113.25,172.5,2307.0,1170.0,360.0
2016-01-19 09:00:00+00:00,1890.0,1210.25,160.5,2285.0,1173.0,350.0
2016-01-19 10:00:00+00:00,1834.0,1210.75,160.0,2205.0,1181.0,377.5
2016-01-19 11:00:00+00:00,1718.0,1243.5,180.0,2234.0,1197.0,426.5
2016-01-19 12:00:00+00:00,1647.25,1254.25,180.5,2347.0,1180.0,433.5
2016-01-19 13:00:00+00:00,1643.25,1261.25,180.0,2254.0,1178.0,421.5
2016-01-19 14:00:00+00:00,1719.75,1267.25,181.0,2207.0,1212.0,422.0
2016-01-19 15:00:00+00:00,1779.5,1280.75,183.0,2307.0,1231.0,496.0
2016-01-19 16:00:00+00:00,1923.0,1292.5,185.5,2312.0,1253.0,617.5
2016-01-19 17:00:00+00:00,2011.0,1297.0,192.5,2392.0,1285.0,947.0
2016-01-19 18:00:00+00:00,1971.25,1294.25,190.5,2483.0,1278.0,929.0
2016-01-19 19:00:00+00:00,1769.5,1295.75,179.0,2391.0,1277.0,809.0
2016-01-19 20:00:00+00:00,1646.5,1288.0,173.5,2290.0,1245.0,640.5
2016-01-19 21:00:00+00:00,1606.75,1282.0,163.0,2310.0,1218.0,430.0
2016-01-19 22:00:00+00:00,1557.75,1280.0,165.0,2291.0,1161.0,425.5
2016-01-19 23:00:00+00:00,1519.25,1278.0,184.5,2135.0,1128.0,397.5
2016-01-20 00:00:00+00:00,1492.5,1280.25,185.5,2064.0,1104.0,380.0
2016-01-20 01:00:00+00:00,1469.75,1267.0,185.5,1792.0,1096.0,348.0
2016-01-20 02:00:00+00:00,1479.0,1252.5,184.0,1719.0,1093.0,339.5
2016-01-20 03:00:00+00:00,1474.75,1243.5,183.5,1647.0,1086.0,332.0
2016-01-20 04:00:00+00:00,1487.0,1229.0,183.0,1724.0,1084.0,325.0
2016-01-20 05:00:00+00:00,1558.0,1221.0,181.5,1605.0,1083.0,334.0
2016-01-20 06:00:00+00:00,1704.5,1219.75,185.0,2147.0,1102.0,333.5
2016-01-20 07:00:00+00:00,1809.25,1218.75,179.5,2144.0,1151.0,466.5
2016-01-20 08:00:00+00:00,1779.25,1222.25,175.0,2219.0,1196.0,462.0
2016-01-20 09:00:00+00:00,1772.0,1237.5,173.5,2269.0,1235.0,512.5
2016-01-20 10:00:00+00:00,1797.25,1248.5,163.5,2258.0,1242.0,514.5
2016-01-20 11:00:00+00:00,1787.0,1250.0,167.5,2186.0,1234.0,410.0
2016-01-20 12:00:00+00:00,1808.0,1253.75,169.5,2187.0,1212.0,401.0
2016-01-20 13:00:00+00:00,1847.0,1265.0,170.0,2020.0,1195.0,422.0
2016-01-20 14:00:00+00:00,1908.75,1265.25,180.5,1922.0,1188.0,410.5
2016-01-20 15:00:00+00:00,2042.5,1262.25,185.0,2235.0,1192.0,753.0
2016-01-20 16:00:00+00:00,2202.0,1271.75,182.5,2238.0,1196.0,659.0
2016-01-20 17:00:00+00:00,2189.0,1287.75,183.0,2085.0,1221.0,890.0
2016-01-20 18:00:00+00:00,2128.5,1286.0,181.0,2203.0,1216.0,787.5
2016-01-20 19:00:00+00:00,1882.75,1288.0,171.0,2276.0,1211.0,776.5
2016-01-20 20:00:00+00:00,1810.25,1303.75,165.5,2037.0,1190.0,601.0
2016-01-20 21:00:00+00:00,1785.5,1320.5,165.5,2052.0,1162.0,411.0
2016-01-20 22:00:00+00:00,1706.5,1326.25,160.0,1994.0,1129.0,401.5
2016-01-20 23:00:00+00:00,1670.75,1332.5,183.5,1406.0,1104.0,366.0
2016-01-21 00:00:00+00:00,1673.5,1333.75,181.0,1392.0,1093.0,352.5
2016-01-21 01:00:00+00:00,1534.0,1338.75,182.0,1268.0,1083.0,316.5
2016-01-21 02:00:00+00:00,1568.0,1338.0,182.5,1314.0,1084.0,312.5
2016-01-21 03:00:00+00:00,1563.5,1327.25,182.0,1323.0,1079.0,311.5
2016-01-21 04:00:00+00:00,1610.25,1313.0,182.0,1430.0,1076.0,310.5
2016-01-21 05:00:00+00:00,1709.25,1296.5,182.5,1644.0,1082.0,326.0
2016-01-21 06:00:00+00:00,1880.0,1291.75,182.5,2044.0,1093.0,330.5
2016-01-21 07:00:00+00:00,2002.75,1294.5,161.5,2251.0,1140.0,435.5
2016-01-21 08:00:00+00:00,1982.75,1296.75,155.0,2281.0,1194.0,430.0
2016-01-21 09:00:00+00:00,1967.75,1309.5,152.5,2290.0,1243.0,409.0
2016-01-21 10:00:00+00:00,1916.75,1303.5,164.0,2267.0,1236.0,420.5
2016-01-21 11:00:00+00:00,1736.5,1289.75,168.0,2372.0,1213.0,407.5
2016-01-21 12:00:00+00:00,1702.0,1288.75,173.0,2365.0,1215.0,418.5
2016-01-21 13:00:00+00:00,1723.5,1296.0,179.0,2346.0,1181.0,412.0
2016-01-21 14:00:00+00:00,1780.25,1303.25,185.0,2253.0,1189.0,410.5
2016-01-21 15:00:00+00:00,1847.5,1312.0,183.0,2214.0,1194.0,486.5
2016-01-21 16:00:00+00:00,2107.75,1325.0,183.0,1814.0,1201.0,689.0
2016-01-21 17:00:00+00:00,2165.25,1341.25,183.5,1760.0,1212.0,949.0
2016-01-21 18:00:00+00:00,2038.5,1339.25,177.5,2037.0,1199.0,927.0
2016-01-21 19:00:00+00:00,1896.0,1338.25,180.0,2133.0,1180.0,800.0
2016-01-21 20:00:00+00:00,1785.75,1344.5,178.0,2072.0,1154.0,570.0
2016-01-21 21:00:00+00:00,1697.0,1347.75,178.0,2043.0,1122.0,418.0
2016-01-21 22:00:00+00:00,1595.75,1355.75,177.5,1931.0,1092.0,422.0
2016-01-21 23:00:00+00:00,1524.75,1359.75,186.0,1978.0,1083.0,388.5
2016-01-22 00:00:00+00:00,1500.25,1364.75,180.5,1975.0,1068.0,388.5
2016-01-22 01:00:00+00:00,1465.75,1364.0,177.5,1774.0,1059.0,352.0
2016-01-22 02:00:00+00:00,1456.25,1363.25,168.5,1553.0,1057.0,349.5
2016-01-22 03:00:00+00:00,1440.5,1357.5,168.5,1418.0,1061.0,340.0
2016-01-22 04:00:00+00:00,1457.25,1348.0,169.0,1458.0,1065.0,347.5
2016-01-22 05:00:00+00:00,1565.5,1331.5,168.0,1441.0,1081.0,430.5
2016-01-22 06:00:00+00:00,1851.0,1334.25,165.0,1701.0,1083.0,429.5
2016-01-22 07:00:00+00:00,1962.25,1338.0,170.5,2170.0,1114.0,555.5
2016-01-22 08:00:00+00:00,2008.5,1327.25,176.0,2140.0,1156.0,572.5
2016-01-22 09:00:00+00:00,1915.25,1319.5,183.5,2155.0,1184.0,688.0
2016-01-22 10:00:00+00:00,1857.5,1306.75,183.0,2221.0,1185.0,629.0
2016-01-22 11:00:00+00:00,1695.0,1296.0,182.5,2258.0,1168.0,605.0
2016-01-22 12:00:00+00:00,1607.75,1293.5,183.5,2246.0,1162.0,596.0
2016-01-22 13:00:00+00:00,1588.0,1287.75,182.5,2285.0,1156.0,572.0
2016-01-22 14:00:00+00:00,1613.5,1287.5,172.5,2264.0,1162.0,563.5
2016-01-22 15:00:00+00:00,1620.0,1280.75,167.5,2295.0,1177.0,632.0
2016-01-22 16:00:00+00:00,1744.5,1280.25,163.0,2291.0,1208.0,620.5
2016-01-22 17:00:00+00:00,1738.0,1280.5,174.0,2116.0,1221.0,673.5
2016-01-22 18:00:00+00:00,1655.25,1273.75,183.5,2216.0,1211.0,734.5
2016-01-22 19:00:00+00:00,1632.5,1266.75,184.0,2289.0,1204.0,638.0
2016-01-22 20:00:00+00:00,1599.5,1265.75,186.0,2250.0,1187.0,612.0
2016-01-22 21:00:00+00:00,1543.25,1260.5,181.0,2267.0,1150.0,617.0
2016-01-22 22:00:00+00:00,1506.0,1260.5,182.5,2257.0,1121.0,614.5
2016-01-22 23:00:00+00:00,1455.75,1247.0,182.0,1969.0,1110.0,589.0
2016-01-23 00:00:00+00:00,1476.5,1234.75,183.5,1572.0,1096.0,578.5
2016-01-23 01:00:00+00:00,1450.0,1224.5,185.0,1295.0,1081.0,581.5
2016-01-23 02:00:00+00:00,1465.75,1206.25,171.5,1145.0,1077.0,585.5
2016-01-23 03:00:00+00:00,1440.75,1190.75,167.5,1194.0,1078.0,581.0
2016-01-23 04:00:00+00:00,1414.5,1166.75,163.5,1204.0,1080.0,576.5
2016-01-23 05:00:00+00:00,1412.75,1151.5,165.5,1374.0,1083.0,569.0
2016-01-23 06:00:00+00:00,1423.25,1138.5,164.0,1506.0,1072.0,548.5
2016-01-23 07:00:00+00:00,1431.25,1131.0,172.5,1558.0,1069.0,655.0
2016-01-23 08:00:00+00:00,1492.5,1138.5,179.0,1762.0,1071.0,814.5
2016-01-23 09:00:00+00:00,1571.75,1161.25,178.5,1742.0,1104.0,769.0
2016-01-23 10:00:00+00:00,1659.5,1165.25,175.5,1772.0,1105.0,642.5
2016-01-23 11:00:00+00:00,1559.75,1170.25,179.0,1997.0,1096.0,607.0
2016-01-23 12:00:00+00:00,1435.75,1183.25,180.5,1998.0,1092.0,614.0
2016-01-23 13:00:00+00:00,1433.5,1183.0,183.5,2040.0,1086.0,617.5
2016-01-23 14:00:00+00:00,1447.75,1178.25,172.0,1968.0,1082.0,614.0
2016-01-23 15:00:00+00:00,1551.25,1175.75,165.0,1889.0,1083.0,627.0
2016-01-23 16:00:00+00:00,1733.25,1168.0,178.5,1847.0,1081.0,687.0
2016-01-23 17:00:00+00:00,1772.25,1174.5,185.0,1937.0,1104.0,955.0
2016-01-23 18:00:00+00:00,1685.25,1181.25,187.5,2179.0,1134.0,1022.0
2016-01-23 19:00:00+00:00,1590.25,1175.5,185.0,2131.0,1146.0,837.0
2016-01-23 20:00:00+00:00,1492.75,1172.0,185.0,2073.0,1149.0,822.5
2016-01-23 21:00:00+00:00,1455.5,1164.25,182.0,2059.0,1131.0,791.5
2016-01-23 22:00:00+00:00,1420.5,1136.75,183.5,1925.0,1096.0,780.5
2016-01-23 23:00:00+00:00,1524.0,1122.75,183.5,1637.0,1086.0,598.5
2016-01-24 00:00:00+00:00,1614.5,1116.75,181.5,1459.0,1086.0,596.5
2016-01-24 01:00:00+00:00,1759.25,1113.5,177.5,1297.0,1046.0,599.5
2016-01-24 02:00:00+00:00,1758.75,1109.5,163.0,1089.0,1040.0,603.5
2016-01-24 03:00:00+00:00,1735.25,1103.75,165.5,1220.0,1040.0,604.0
2016-01-24 04:00:00+00:00,1675.25,1100.5,164.0,1381.0,1031.0,605.5
2016-01-24 05:00:00+00:00,1612.5,1112.0,165.5,1331.0,1035.0,621.0
2016-01-24 06:00:00+00:00,1610.25,1110.75,167.5,1195.0,1035.0,620.0
2016-01-24 07:00:00+00:00,1541.75,1114.0,166.0,1135.0,1038.0,621.0
2016-01-24 08:00:00+00:00,1588.25,1107.5,175.0,1182.0,1046.0,622.0
2016-01-24 09:00:00+00:00,1584.0,1107.5,187.5,1258.0,1049.0,645.5
2016-01-24 10:00:00+00:00,1537.0,1107.5,182.0,1412.0,1064.0,646.5
2016-01-24 11:00:00+00:00,1469.5,1113.0,186.5,1204.0,1056.0,650.0
2016-01-24 12:00:00+00:00,1415.0,1118.0,183.5,1200.0,1049.0,686.0
2016-01-24 13:00:00+00:00,1436.0,1114.75,184.5,1255.0,1031.0,715.5
2016-01-24 14:00:00+00:00,1454.5,1112.0,182.0,1284.0,1023.0,740.0
2016-01-24 15:00:00+00:00,1510.5,1113.75,176.5,1293.0,1027.0,773.5
2016-01-24 16:00:00+00:00,1694.75,1114.75,167.0,1388.0,1043.0,863.5
2016-01-24 17:00:00+00:00,1759.5,1118.5,182.5,1410.0,1078.0,866.0
2016-01-24 18:00:00+00:00,1708.75,1124.5,183.5,1640.0,1093.0,1034.5
2016-01-24 19:00:00+00:00,1622.0,1134.25,189.0,1873.0,1099.0,788.0
2016-01-24 20:00:00+00:00,1478.75,1139.75,183.5,1709.0,1077.0,735.0
2016-01-24 21:00:00+00:00,1350.25,1143.5,184.0,1343.0,1067.0,695.5
2016-01-24 22:00:00+00:00,1309.5,1135.75,184.5,1378.0,1039.0,694.5
2016-01-24 23:00:00+00:00,1327.0,1123.75,182.5,1191.0,1025.0,673.5
2016-01-25 00:00:00+00:00,1340.5,1118.5,181.5,1101.0,1018.0,678.0
2016-01-25 01:00:00+00:00,1366.5,1114.5,175.5,1050.0,1007.0,650.5
2016-01-25 02:00:00+00:00,1361.0,1112.75,165.5,1038.0,1005.0,650.0
2016-01-25 03:00:00+00:00,1372.0,1117.25,164.0,881.0,1001.0,651.0
2016-01-25 04:00:00+00:00,1336.0,1120.0,164.0,819.0,997.0,650.5
2016-01-25 05:00:00+00:00,1508.75,1119.5,166.0,904.0,1003.0,677.0
2016-01-25 06:00:00+00:00,1753.75,1116.0,165.5,1134.0,1016.0,685.5
2016-01-25 07:00:00+00:00,1780.25,1124.0,165.0,1071.0,1045.0,760.0
2016-01-25 08:00:00+00:00,1857.5,1132.5,169.0,1343.0,1068.0,764.5
2016-01-25 09:00:00+00:00,1867.0,1141.75,180.5,1526.0,1089.0,789.0
2016-01-25 10:00:00+00:00,1819.0,1143.5,174.0,1791.0,1102.0,767.5
2016-01-25 11:00:00+00:00,1764.25,1139.0,178.5,1902.0,1107.0,744.5
2016-01-25 12:00:00+00:00,1672.5,1134.25,178.0,1946.0,1107.0,766.0
2016-01-25 13:00:00+00:00,1621.25,1123.75,178.0,1920.0,1084.0,755.0
2016-01-25 14:00:00+00:00,1647.0,1124.5,180.0,1900.0,1076.0,760.0
2016-01-25 15:00:00+00:00,1668.75,1133.0,181.5,1867.0,1071.0,819.5
2016-01-25 16:00:00+00:00,1905.0,1130.0,168.0,1841.0,1119.0,877.0
2016-01-25 17:00:00+00:00,1977.75,1143.25,175.5,1962.0,1141.0,1018.5
2016-01-25 18:00:00+00:00,1977.5,1148.75,183.0,2141.0,1169.0,1016.0
2016-01-25 19:00:00+00:00,1930.0,1148.25,183.5,2098.0,1176.0,1007.0
2016-01-25 20:00:00+00:00,1918.5,1151.5,184.5,2050.0,1142.0,953.0
2016-01-25 21:00:00+00:00,1929.75,1140.75,183.5,1885.0,1090.0,868.5
2016-01-25 22:00:00+00:00,1905.5,1145.25,182.5,1888.0,1060.0,845.0
2016-01-25 23:00:00+00:00,1887.25,1151.0,184.5,1560.0,1035.0,834.5
2016-01-26 00:00:00+00:00,1838.75,1152.75,180.5,1547.0,1022.0,831.5
2016-01-26 01:00:00+00:00,1899.0,1146.75,171.5,1184.0,1006.0,818.5
2016-01-26 02:00:00+00:00,1853.0,1140.75,164.0,977.0,1001.0,817.0
2016-01-26 03:00:00+00:00,1871.0,1139.75,164.5,993.0,1002.0,816.5
2016-01-26 04:00:00+00:00,1893.25,1139.5,163.0,963.0,1006.0,803.0
2016-01-26 05:00:00+00:00,1953.0,1128.75,161.0,1283.0,1012.0,803.5
2016-01-26 06:00:00+00:00,2041.75,1123.75,157.5,1635.0,1028.0,831.5
2016-01-26 07:00:00+00:00,2170.0,1145.75,157.0,1905.0,1102.0,887.5
2016-01-26 08:00:00+00:00,2249.25,1152.25,157.0,1891.0,1140.0,888.0
2016-01-26 09:00:00+00:00,2149.25,1149.5,169.5,1974.0,1155.0,884.0
2016-01-26 10:00:00+00:00,2084.75,1164.0,178.0,1811.0,1154.0,856.0
2016-01-26 11:00:00+00:00,1977.25,1178.5,179.0,1782.0,1099.0,867.0
2016-01-26 12:00:00+00:00,1937.25,1184.0,181.0,1823.0,1075.0,885.0
2016-01-26 13:00:00+00:00,1932.25,1174.5,179.5,1874.0,1050.0,880.5
2016-01-26 14:00:00+00:00,1905.5,1167.25,169.0,1941.0,1045.0,891.0
2016-01-26 15:00:00+00:00,1985.5,1169.75,159.0,2045.0,1045.0,890.0
2016-01-26 16:00:00+00:00,2131.0,1197.0,166.0,2113.0,1039.0,896.5
2016-01-26 17:00:00+00:00,2170.5,1204.5,169.0,2044.0,1058.0,904.5
2016-01-26 18:00:00+00:00,2108.0,1209.25,187.0,2111.0,1071.0,910.5
2016-01-26 19:00:00+00:00,2078.5,1200.5,184.5,2065.0,1076.0,911.5
2016-01-26 20:00:00+00:00,1968.0,1198.25,187.0,1963.0,1062.0,913.5
2016-01-26 21:00:00+00:00,1887.5,1205.25,185.0,2014.0,1035.0,908.0
2016-01-26 22:00:00+00:00,1830.0,1211.5,181.5,1897.0,1004.0,920.0
2016-01-26 23:00:00+00:00,1866.25,1215.75,185.0,1657.0,985.0,920.5
2016-01-27 00:00:00+00:00,1873.5,1216.75,184.5,1485.0,966.0,918.5
2016-01-27 01:00:00+00:00,1888.0,1218.75,173.5,1233.0,962.0,918.0
2016-01-27 02:00:00+00:00,1896.25,1219.5,167.5,1211.0,958.0,921.0
